Date,anon_id,Group,Date_Depart,Depart,Date_Arrive,Arrive,Activity.Type,Time.Out,Total.Minutes,Precision
21/08/2018,P066,9,21/08/2018,10.4,21/08/2018,15.37,Foraging,4.57,297,Observed
24/08/2018,P066,9,24/08/2018,10.05,24/08/2018,17.0,Foraging,6.55,415,Observed
01/09/2018,P066,9,01/09/2018,11.38,01/09/2018,13.12,Foraging,1.34,94,Observed
15/08/2018,P048,9,15/08/2018,9.07,15/08/2018,11.02,Foraging,1.55,115,Observed
31/07/2018,P069,9,31/07/2018,10.12,31/07/2018,10.57,Not Foraging,0.45,45,Observed
28/08/2018,P077,9,28/08/2018,8.3,28/08/2018,13.05,Foraging,4.35,275,Observed
02/08/2018,P032,9,02/08/2018,10.21,02/08/2018,15.1,Foraging,4.49,289,Observed
26/07/2018,P080,9,26/07/2018,9.31,26/07/2018,9.58,Foraging,0.27,27,Observed
27/07/2018,P080,9,27/07/2018,9.41,27/07/2018,13.48,Foraging,4.07,247,Observed
23/08/2018,P080,9,23/08/2018,9.26,23/08/2018,15.43,Foraging,6.17,377,Observed
25/07/2018,P010,9,25/07/2018,15.04,25/07/2018,15.3,Foraging,0.26,26,Observed
26/07/2018,P010,9,26/07/2018,9.31,26/07/2018,9.58,Foraging,0.27,27,Observed
31/07/2018,P010,9,31/07/2018,10.12,31/07/2018,10.57,Not Foraging,0.45,45,Observed
05/08/2018,P010,9,05/08/2018,9.03,05/08/2018,15.31,Foraging,6.28,388,Observed
09/08/2018,P010,9,09/08/2018,8.43,09/08/2018,16.11,Foraging,7.28,448,Observed
17/08/2018,P010,9,17/08/2018,9.49,17/08/2018,10.24,Foraging,0.35,35,Observed
29/08/2018,P010,9,29/08/2018,14.19,29/08/2018,16.18,Not Foraging,1.59,119,Observed
04/08/2018,P058,9,04/08/2018,12.07,04/08/2018,12.15,Foraging,0.08,8,Observed
06/08/2018,P058,9,06/08/2018,8.5,06/08/2018,11.1,Foraging,2.2,122,Observed
10/08/2018,P058,9,10/08/2018,10.56,10/08/2018,13.04,Foraging,2.08,128,Observed
11/08/2018,P058,9,11/08/2018,10.23,11/08/2018,12.36,Foraging,2.13,133,Observed
11/08/2018,P058,9,11/08/2018,8.14,11/08/2018,10.14,Foraging,2.0,120,Observed
14/08/2018,P058,9,14/08/2018,10.21,14/08/2018,10.51,Foraging,0.3,3,Observed
20/08/2018,P058,9,20/08/2018,12.11,20/08/2018,15.36,Foraging,3.25,205,Observed
21/08/2018,P058,9,21/08/2018,10.4,21/08/2018,15.37,Foraging,4.57,297,Observed
03/08/2018,P047,9,03/08/2018,9.18,03/08/2018,9.27,Foraging,0.09,9,Observed
04/08/2018,P047,9,04/08/2018,11.49,04/08/2018,12.15,Foraging,0.26,26,Observed
17/08/2018,P047,9,17/08/2018,9.52,17/08/2018,10.24,Foraging,0.32,32,Observed
21/08/2018,P047,9,21/08/2018,10.4,21/08/2018,15.37,Foraging,4.57,297,Observed
26/07/2018,P015,10,26/07/2018,9.33,26/07/2018,10.37,Foraging,1.04,64,Observed
31/07/2018,P015,10,31/07/2018,10.27,31/07/2018,11.1,Foraging,0.43,43,Observed
14/08/2018,P015,10,14/08/2018,10.45,14/08/2018,12.59,Foraging,2.14,134,Observed
21/08/2018,P015,10,21/08/2018,10.41,21/08/2018,15.2,Foraging,4.39,279,Observed
23/07/2018,P059,10,23/07/2018,15.16,23/07/2018,15.44,Foraging,0.28,28,Observed
24/07/2018,P059,10,24/07/2018,9.41,24/07/2018,10.48,Foraging,1.07,67,Observed
27/07/2018,P059,10,27/07/2018,11.06,27/07/2018,11.25,Foraging,0.19,19,Observed
29/07/2018,P059,10,29/07/2018,8.53,29/07/2018,10.35,Foraging,1.42,102,Observed
05/08/2018,P059,10,05/08/2018,10.27,05/08/2018,10.29,Foraging,0.02,2,Observed
08/08/2018,P059,10,08/08/2018,11.16,08/08/2018,12.35,Foraging,1.19,79,Observed
14/08/2018,P059,10,14/08/2018,10.45,14/08/2018,11.54,Foraging,1.09,69,Observed
29/08/2018,P059,10,29/08/2018,15.19,29/08/2018,15.28,Foraging,0.09,9,Observed
23/07/2018,P012,10,23/07/2018,15.07,23/07/2018,15.44,Foraging,0.37,37,Observed
24/07/2018,P012,10,24/07/2018,9.41,24/07/2018,10.48,Foraging,1.07,67,Observed
25/07/2018,P012,10,25/07/2018,15.42,25/07/2018,16.01,Foraging,0.19,19,Observed
09/08/2018,P012,10,09/08/2018,9.01,09/08/2018,9.2,Not Foraging,0.19,19,Observed
17/08/2018,P012,10,17/08/2018,10.14,17/08/2018,12.01,Not Foraging,1.47,107,Observed
18/08/2018,P012,10,18/08/2018,14.37,18/08/2018,15.32,Foraging,0.55,55,Observed
22/08/2018,P012,10,22/08/2018,13.05,22/08/2018,14.05,Foraging,1.0,60,Observed
29/08/2018,P012,10,29/08/2018,15.19,29/08/2018,15.28,Foraging,0.09,9,Observed
23/07/2018,P005,10,23/07/2018,15.08,23/07/2018,15.44,Foraging,0.36,36,Observed
24/07/2018,P005,10,24/07/2018,10.24,24/07/2018,10.48,Foraging,0.24,24,Observed
05/08/2018,P005,10,05/08/2018,10.09,05/08/2018,10.29,Foraging,0.2,2,Observed
09/08/2018,P005,10,09/08/2018,9.03,09/08/2018,9.18,Not Foraging,0.15,15,Observed
18/08/2018,P005,10,18/08/2018,14.53,18/08/2018,15.32,Foraging,0.39,39,Observed
22/08/2018,P005,10,22/08/2018,13.05,22/08/2018,14.05,Foraging,1.0,60,Observed
23/07/2018,P074,10,23/07/2018,15.07,23/07/2018,15.44,Foraging,0.37,37,Observed
25/07/2018,P074,10,25/07/2018,15.42,25/07/2018,15.55,Foraging,0.13,13,Observed
27/07/2018,P074,10,27/07/2018,11.06,27/07/2018,11.25,Foraging,0.19,19,Observed
01/08/2018,P074,10,01/08/2018,9.0,01/08/2018,9.16,Foraging,0.16,16,Observed
05/08/2018,P074,10,05/08/2018,10.09,05/08/2018,10.29,Foraging,0.2,2,Observed
08/08/2018,P074,10,08/08/2018,11.16,08/08/2018,12.35,Foraging,1.19,79,Observed
10/08/2018,P074,10,10/08/2018,11.17,10/08/2018,11.53,Foraging,0.36,36,Observed
22/08/2018,P074,10,22/08/2018,13.04,22/08/2018,14.05,Foraging,1.01,61,Observed
29/08/2018,P074,10,29/08/2018,15.19,29/08/2018,15.28,Foraging,0.09,9,Observed
01/09/2018,P074,10,01/09/2018,12.52,01/09/2018,14.55,Foraging,2.03,123,Observed
23/07/2018,P078,10,23/07/2018,15.08,23/07/2018,15.44,Foraging,0.36,36,Observed
24/07/2018,P078,10,24/07/2018,10.24,24/07/2018,10.48,Foraging,0.24,24,Observed
05/08/2018,P078,10,05/08/2018,10.09,05/08/2018,10.29,Foraging,0.2,2,Observed
29/08/2018,P078,10,29/08/2018,15.19,29/08/2018,15.28,Foraging,0.09,9,Observed
23/07/2018,P003,10,23/07/2018,15.07,23/07/2018,15.44,Foraging,0.37,37,Observed
24/07/2018,P003,10,24/07/2018,9.41,24/07/2018,10.48,Foraging,1.07,67,Observed
25/07/2018,P003,10,25/07/2018,15.42,25/07/2018,16.01,Foraging,0.19,19,Observed
05/08/2018,P003,10,05/08/2018,10.09,05/08/2018,10.29,Foraging,0.2,2,Observed
09/08/2018,P003,10,09/08/2018,9.01,09/08/2018,9.2,Not Foraging,0.19,19,Observed
19/08/2018,P043,10,19/08/2018,10.54,19/08/2018,11.25,Not Foraging,0.31,31,Observed
19/08/2018,P049,10,19/08/2018,10.54,19/08/2018,11.25,Not Foraging,0.31,31,Observed
01/08/2018,P044,10,01/08/2018,9.0,01/08/2018,9.16,Foraging,0.16,16,Observed
06/08/2018,P044,10,06/08/2018,8.56,06/08/2018,12.05,Foraging,3.09,189,Observed
07/08/2018,P044,10,07/08/2018,9.21,07/08/2018,17.57,Foraging,8.36,516,Observed
18/08/2018,P044,10,18/08/2018,14.55,18/08/2018,15.31,Foraging,0.36,36,Observed
22/08/2018,P044,10,22/08/2018,13.05,22/08/2018,14.05,Foraging,1.0,60,Observed
05/08/2018,P023,10,05/08/2018,10.09,05/08/2018,10.29,Foraging,0.2,2,Observed
18/08/2018,P023,10,18/08/2018,14.53,18/08/2018,15.31,Foraging,0.38,38,Observed
22/08/2018,P023,10,22/08/2018,13.05,22/08/2018,14.05,Foraging,1.0,60,Observed
29/08/2018,P023,10,29/08/2018,15.19,29/08/2018,15.28,Foraging,0.09,9,Observed
26/07/2018,P068,10,26/07/2018,9.33,26/07/2018,10.37,Foraging,1.04,64,Observed
27/07/2018,P068,10,27/07/2018,11.06,27/07/2018,11.25,Foraging,0.19,19,Observed
30/07/2018,P068,10,30/07/2018,9.31,30/07/2018,14.18,Foraging,4.47,287,Observed
31/07/2018,P068,10,31/07/2018,10.27,31/07/2018,11.1,Foraging,0.43,43,Observed
12/08/2018,P068,10,12/08/2018,9.42,12/08/2018,11.45,Foraging,2.03,123,Observed
14/08/2018,P068,10,14/08/2018,10.53,14/08/2018,12.45,Foraging,1.52,112,Observed
18/08/2018,P068,10,18/08/2018,14.36,18/08/2018,15.31,Foraging,0.55,55,Observed
21/08/2018,P068,10,21/08/2018,10.41,21/08/2018,15.19,Foraging,4.38,278,Observed
25/08/2018,P068,10,25/08/2018,11.22,25/08/2018,11.42,Foraging,0.2,2,Observed
28/08/2018,P068,10,28/08/2018,8.4,28/08/2018,13.02,Foraging,4.22,262,Observed
19/08/2018,P034,10,19/08/2018,10.54,19/08/2018,14.0,Not Foraging,3.06,186,Observed
27/08/2018,P034,10,27/08/2018,13.51,27/08/2018,17.01,Foraging,3.1,181,Observed
13/08/2018,P025,10,13/08/2018,9.28,13/08/2018,12.51,Foraging,3.23,203,Observed
13/08/2018,P051,10,13/08/2018,2.29,13/08/2018,12.51,Foraging,10.22,622,Observed
17/08/2018,P039,10,17/08/2018,10.14,17/08/2018,12.01,Not Foraging,1.47,107,Observed
28/07/2018,P050,10,28/07/2018,12.55,28/07/2018,16.02,Foraging,3.07,187,Observed
11/08/2018,P073,10,11/08/2018,8.51,11/08/2018,17.29,Foraging,8.38,518,Observed
25/08/2018,P073,10,25/08/2018,11.15,25/08/2018,14.42,Foraging,3.27,207,Observed
06/08/2018,P019,10,06/08/2018,8.56,06/08/2018,12.05,Foraging,3.09,189,Observed
07/08/2018,P019,10,07/08/2018,9.21,07/08/2018,17.57,Foraging,8.36,516,Observed
15/08/2018,P019,10,15/08/2018,9.27,15/08/2018,12.32,Foraging,3.05,185,Observed
28/07/2018,P042,10,28/07/2018,12.55,28/07/2018,16.02,Foraging,3.07,187,Observed
07/08/2018,P042,10,07/08/2018,9.21,07/08/2018,17.34,Foraging,8.13,493,Observed
15/08/2018,P042,10,15/08/2018,9.27,15/08/2018,12.32,Foraging,3.05,185,Observed
18/08/2018,P042,10,18/08/2018,14.36,18/08/2018,15.32,Foraging,0.56,56,Observed
30/07/2018,P006,10,30/07/2018,9.31,30/07/2018,18.07,Foraging,8.36,516,Observed
12/08/2018,P006,10,12/08/2018,9.42,12/08/2018,11.49,Foraging,2.07,127,Observed
21/08/2018,P006,10,21/08/2018,10.41,21/08/2018,15.2,Foraging,4.39,279,Observed
11/08/2018,P011,10,11/08/2018,8.43,11/08/2018,17.29,Foraging,8.46,526,Observed
25/08/2018,P011,10,25/08/2018,11.13,25/08/2018,14.42,Foraging,3.29,209,Observed
02/08/2018,P029,10,02/08/2018,9.5,02/08/2018,18.19,Foraging,8.29,509,Observed
04/08/2018,P029,10,04/08/2018,12.16,04/08/2018,16.47,Foraging,4.31,271,Observed
16/08/2018,P029,10,16/08/2018,10.29,16/08/2018,14.27,Foraging,3.58,238,Observed
31/08/2018,P029,10,31/08/2018,9.13,31/08/2018,17.31,Foraging,8.18,498,Observed
04/08/2018,P009,10,04/08/2018,12.16,04/08/2018,16.47,Foraging,4.31,271,Observed
16/08/2018,P009,10,16/08/2018,10.3,16/08/2018,14.25,Foraging,3.55,235,Observed
31/08/2018,P009,10,31/08/2018,9.13,31/08/2018,17.31,Foraging,8.18,498,Observed
24/08/2018,P060,10,24/08/2018,10.27,24/08/2018,17.58,Foraging,7.31,451,Observed
24/08/2018,P028,10,24/08/2018,10.28,24/08/2018,17.58,Foraging,7.3,423,Observed
21/08/2018,P061,10,21/08/2018,10.41,21/08/2018,15.19,Foraging,4.38,278,Observed
28/08/2018,P061,10,28/08/2018,8.4,28/08/2018,13.05,Foraging,4.25,265,Observed
24/07/2018,P007,10,24/07/2018,9.41,24/07/2018,10.48,Foraging,1.07,67,Observed
05/08/2018,P007,10,05/08/2018,10.27,05/08/2018,10.29,Foraging,0.02,2,Observed
09/08/2018,P007,10,09/08/2018,9.03,09/08/2018,9.18,Not Foraging,0.15,15,Observed
24/07/2018,P064,10,24/07/2018,9.41,24/07/2018,10.48,Foraging,1.07,67,Observed
29/07/2018,P064,10,29/07/2018,8.53,29/07/2018,10.35,Foraging,1.42,102,Observed
10/08/2018,P064,10,10/08/2018,11.17,10/08/2018,11.53,Foraging,0.36,36,Observed
14/08/2018,P064,10,14/08/2018,10.45,14/08/2018,11.54,Foraging,1.09,69,Observed
18/08/2018,P064,10,18/08/2018,14.55,18/08/2018,15.31,Foraging,0.36,36,Observed
29/08/2018,P064,10,29/08/2018,15.19,29/08/2018,15.28,Foraging,0.09,9,Observed
01/09/2018,P064,10,01/09/2018,12.52,01/09/2018,14.55,Foraging,2.03,123,Observed
16/08/2018,P036,10,16/08/2018,10.3,16/08/2018,14.25,Foraging,3.55,235,Observed
22/08/2018,P036,10,22/08/2018,13.05,22/08/2018,14.05,Foraging,1.0,60,Observed
26/08/2018,P036,10,26/08/2018,8.52,26/08/2018,10.07,Foraging,1.15,75,Observed
01/08/2018,P040,10,01/08/2018,9.0,01/08/2018,9.16,Foraging,0.16,16,Observed
04/08/2018,P040,10,04/08/2018,12.16,04/08/2018,16.47,Foraging,4.31,271,Observed
05/08/2018,P040,10,05/08/2018,10.09,05/08/2018,10.29,Foraging,0.2,2,Observed
08/08/2018,P040,10,08/08/2018,11.16,08/08/2018,12.35,Foraging,1.19,79,Observed
10/08/2018,P040,10,10/08/2018,11.17,10/08/2018,11.53,Foraging,0.36,36,Observed
29/08/2018,P040,10,29/08/2018,15.19,29/08/2018,15.28,Foraging,0.09,9,Observed
16/08/2018,P076,10,16/08/2018,10.3,16/08/2018,14.25,Foraging,3.55,235,Observed
26/08/2018,P076,10,26/08/2018,8.52,26/08/2018,10.07,Foraging,1.15,75,Observed
24/07/2018,P066,10,24/07/2018,9.41,24/07/2018,10.48,Foraging,1.07,67,Observed
14/08/2018,P066,10,14/08/2018,10.53,14/08/2018,12.41,Foraging,1.48,108,Observed
29/08/2018,P066,10,29/08/2018,15.19,29/08/2018,15.28,Foraging,0.09,9,Observed
14/08/2018,P048,10,14/08/2018,10.45,14/08/2018,12.59,Foraging,2.14,134,Observed
23/08/2018,P048,10,23/08/2018,9.56,23/08/2018,11.26,Foraging,1.3,63,Observed
28/07/2018,P069,10,28/07/2018,12.57,28/07/2018,16.02,Foraging,3.05,185,Observed
23/08/2018,P069,10,23/08/2018,9.56,23/08/2018,11.26,Foraging,1.3,63,Observed
30/08/2018,P069,10,30/08/2018,10.35,30/08/2018,12.55,Foraging,2.2,122,Observed
01/09/2018,P077,10,01/09/2018,12.52,01/09/2018,14.55,Foraging,2.03,123,Observed
28/07/2018,P032,10,28/07/2018,12.57,28/07/2018,16.02,Foraging,3.05,185,Observed
18/08/2018,P080,10,18/08/2018,14.37,18/08/2018,15.32,Foraging,0.55,55,Observed
25/08/2018,P080,10,25/08/2018,11.17,25/08/2018,11.57,Foraging,0.4,4,Observed
27/08/2018,P080,10,27/08/2018,13.51,27/08/2018,17.01,Foraging,3.1,181,Observed
29/08/2018,P080,10,29/08/2018,15.19,29/08/2018,15.28,Foraging,0.09,9,Observed
30/08/2018,P080,10,30/08/2018,10.32,30/08/2018,12.55,Foraging,2.23,143,Observed
19/08/2018,P010,10,19/08/2018,10.54,19/08/2018,11.25,Not Foraging,0.31,31,Observed
08/08/2018,P058,10,08/08/2018,11.16,08/08/2018,12.35,Foraging,1.19,79,Observed
14/08/2018,P058,10,14/08/2018,10.57,14/08/2018,11.01,Foraging,0.04,4,Observed
05/08/2018,P047,10,05/08/2018,10.09,05/08/2018,10.29,Foraging,0.2,2,Observed
09/08/2018,P047,10,09/08/2018,9.01,09/08/2018,9.2,Not Foraging,0.19,19,Observed
22/08/2018,P047,10,22/08/2018,13.05,22/08/2018,14.05,Foraging,1.0,60,Observed
02/08/2018,P057,10,02/08/2018,9.5,02/08/2018,16.48,Foraging,6.58,418,Observed
26/08/2018,P057,10,26/08/2018,8.51,26/08/2018,10.07,Foraging,1.16,76,Observed
29/07/2018,P015,11,29/07/2018,9.38,29/07/2018,11.34,Not Foraging,1.56,116,Observed
05/08/2018,P015,11,05/08/2018,11.47,05/08/2018,11.59,Foraging,0.12,12,Observed
15/08/2018,P015,11,15/08/2018,11.05,15/08/2018,12.24,Foraging,1.19,79,Observed
07/08/2018,P059,11,07/08/2018,9.28,07/08/2018,11.43,Not Foraging,2.15,135,Observed
18/08/2018,P059,11,18/08/2018,15.41,18/08/2018,16.24,Foraging,0.43,43,Observed
30/08/2018,P059,11,30/08/2018,11.22,30/08/2018,12.34,Foraging,1.12,72,Observed
07/08/2018,P012,11,07/08/2018,9.32,07/08/2018,9.41,Foraging,0.09,9,Observed
11/08/2018,P012,11,11/08/2018,9.15,11/08/2018,9.24,Foraging,0.09,9,Observed
10/08/2018,P005,11,10/08/2018,11.37,10/08/2018,14.51,Not Foraging,3.14,194,Observed
27/07/2018,P074,11,27/07/2018,11.45,27/07/2018,15.32,Foraging,3.47,227,Observed
04/08/2018,P074,11,04/08/2018,14.53,04/08/2018,15.0,Foraging,0.07,7,Observed
14/08/2018,P074,11,14/08/2018,11.32,14/08/2018,12.37,Foraging,1.05,65,Observed
24/08/2018,P074,11,24/08/2018,10.45,24/08/2018,10.55,Foraging,0.1,1,Observed
26/08/2018,P074,11,26/08/2018,8.56,26/08/2018,9.15,Foraging,0.19,19,Observed
07/08/2018,P078,11,07/08/2018,9.32,07/08/2018,9.42,Foraging,0.1,1,Observed
26/08/2018,P078,11,26/08/2018,8.56,26/08/2018,9.15,Foraging,0.19,19,Observed
27/07/2018,P003,11,27/07/2018,11.45,27/07/2018,15.32,Foraging,3.47,227,Observed
31/07/2018,P003,11,31/07/2018,12.22,31/07/2018,12.32,Foraging,0.1,1,Observed
07/08/2018,P003,11,07/08/2018,9.32,07/08/2018,9.41,Foraging,0.09,9,Observed
16/08/2018,P003,11,16/08/2018,10.4,16/08/2018,11.47,Foraging,1.07,67,Observed
25/08/2018,P003,11,25/08/2018,12.34,25/08/2018,15.17,Foraging,2.43,163,Observed
27/08/2018,P003,11,27/08/2018,20.17,27/08/2018,22.12,Foraging,1.55,115,Observed
22/08/2018,P043,11,22/08/2018,14.44,22/08/2018,15.04,Foraging,0.2,2,Observed
23/08/2018,P043,11,23/08/2018,15.13,23/08/2018,15.32,Foraging,0.19,19,Observed
06/08/2018,P049,11,06/08/2018,8.57,06/08/2018,12.44,Foraging,3.47,227,Observed
09/08/2018,P023,11,09/08/2018,9.39,09/08/2018,12.33,Foraging,2.54,174,Observed
19/08/2018,P023,11,19/08/2018,11.07,19/08/2018,14.31,Foraging,3.24,204,Observed
25/08/2018,P023,11,25/08/2018,12.34,25/08/2018,15.17,Foraging,2.43,163,Observed
05/08/2018,P068,11,05/08/2018,11.47,05/08/2018,11.59,Foraging,0.12,12,Observed
15/08/2018,P068,11,15/08/2018,11.05,15/08/2018,12.22,Foraging,1.17,77,Observed
30/08/2018,P068,11,30/08/2018,11.22,30/08/2018,12.34,Foraging,1.12,72,Observed
31/07/2018,P034,11,31/07/2018,12.22,31/07/2018,13.03,Foraging,0.41,41,Observed
16/08/2018,P034,11,16/08/2018,10.4,16/08/2018,11.47,Foraging,1.07,67,Observed
21/08/2018,P034,11,21/08/2018,11.09,21/08/2018,14.53,Foraging,3.44,224,Observed
14/08/2018,P004,11,14/08/2018,11.32,14/08/2018,12.37,Foraging,1.05,65,Observed
30/07/2018,P051,11,30/07/2018,9.54,30/07/2018,15.03,Foraging,5.09,309,Observed
24/07/2018,P046,11,24/07/2018,10.21,24/07/2018,16.38,Foraging,6.17,377,Observed
24/07/2018,P039,11,24/07/2018,10.25,24/07/2018,16.38,Foraging,6.13,373,Observed
29/07/2018,P039,11,29/07/2018,9.35,29/07/2018,13.42,Foraging,4.07,247,Observed
01/09/2018,P039,11,01/09/2018,13.33,01/09/2018,16.19,Foraging,2.46,166,Observed
30/07/2018,P050,11,30/07/2018,9.54,30/07/2018,15.03,Foraging,5.09,309,Observed
19/08/2018,P050,11,19/08/2018,11.09,19/08/2018,14.31,Foraging,3.22,202,Observed
01/09/2018,P050,11,01/09/2018,13.32,01/09/2018,16.19,Foraging,2.47,167,Observed
28/07/2018,P073,11,28/07/2018,13.15,28/07/2018,17.14,Foraging,3.59,239,Observed
01/08/2018,P073,11,01/08/2018,9.4,01/08/2018,15.3,Foraging,5.5,305,Observed
03/08/2018,P073,11,03/08/2018,9.33,03/08/2018,15.2,Foraging,5.47,347,Observed
31/08/2018,P073,11,31/08/2018,9.21,31/08/2018,14.25,Foraging,5.04,304,Observed
30/07/2018,P042,11,30/07/2018,9.54,30/07/2018,15.03,Foraging,5.09,309,Observed
09/08/2018,P042,11,09/08/2018,9.39,09/08/2018,12.33,Foraging,2.54,174,Observed
19/08/2018,P042,11,19/08/2018,11.07,19/08/2018,14.31,Foraging,3.24,204,Observed
01/09/2018,P042,11,01/09/2018,13.32,01/09/2018,16.19,Foraging,2.47,167,Observed
29/07/2018,P020,11,29/07/2018,9.33,29/07/2018,16.06,Foraging,6.33,393,Observed
30/07/2018,P020,11,30/07/2018,9.54,30/07/2018,15.03,Foraging,5.09,309,Observed
04/08/2018,P020,11,04/08/2018,14.29,04/08/2018,15.0,Foraging,0.31,31,Observed
10/08/2018,P020,11,10/08/2018,11.35,10/08/2018,15.29,Not Foraging,3.54,234,Observed
22/08/2018,P020,11,22/08/2018,14.44,22/08/2018,15.04,Foraging,0.2,2,Observed
29/07/2018,P006,11,29/07/2018,9.35,29/07/2018,16.06,Foraging,6.31,391,Observed
17/08/2018,P006,11,17/08/2018,11.3,20/08/2018,15.2,Foraging,75.59,2399,Estimated
28/07/2018,P011,11,28/07/2018,13.15,28/07/2018,17.14,Foraging,3.59,239,Observed
01/08/2018,P011,11,01/08/2018,9.33,01/08/2018,15.2,Foraging,5.47,347,Observed
03/08/2018,P011,11,03/08/2018,9.33,03/08/2018,15.2,Foraging,5.47,347,Observed
17/08/2018,P011,11,17/08/2018,11.3,20/08/2018,13.31,Foraging,74.28,2308,Estimated
31/08/2018,P011,11,31/08/2018,9.21,31/08/2018,13.21,Foraging,4.0,240,Observed
12/08/2018,P029,11,12/08/2018,10.03,12/08/2018,17.24,Foraging,7.21,441,Observed
12/08/2018,P009,11,12/08/2018,9.23,12/08/2018,14.43,Foraging,5.2,302,Observed
28/08/2018,P009,11,28/08/2018,8.51,28/08/2018,17.17,Foraging,8.26,506,Observed
26/07/2018,P060,11,26/07/2018,10.27,26/07/2018,17.21,Foraging,6.54,414,Observed
26/07/2018,P028,11,26/07/2018,10.2,26/07/2018,17.21,Foraging,7.01,421,Observed
30/08/2018,P061,11,30/08/2018,11.22,30/08/2018,12.34,Foraging,1.12,72,Observed
27/07/2018,P007,11,27/07/2018,11.45,27/07/2018,15.32,Foraging,3.47,227,Observed
07/08/2018,P007,11,07/08/2018,9.29,07/08/2018,9.5,Not Foraging,0.21,21,Observed
30/08/2018,P007,11,30/08/2018,11.22,30/08/2018,12.34,Foraging,1.12,72,Observed
06/08/2018,P038,11,06/08/2018,8.57,06/08/2018,12.44,Foraging,3.47,227,Observed
08/08/2018,P038,11,08/08/2018,13.51,08/08/2018,14.2,Foraging,0.29,29,Observed
21/08/2018,P038,11,21/08/2018,11.09,21/08/2018,14.53,Foraging,3.44,224,Observed
27/08/2018,P038,11,27/08/2018,20.17,27/08/2018,22.12,Foraging,1.55,115,Observed
29/08/2018,P038,11,29/08/2018,15.38,29/08/2018,16.57,Foraging,1.19,79,Observed
03/08/2018,P064,11,03/08/2018,9.33,03/08/2018,15.2,Foraging,5.47,347,Observed
07/08/2018,P064,11,07/08/2018,9.28,07/08/2018,11.43,Not Foraging,2.15,135,Observed
18/08/2018,P064,11,18/08/2018,15.41,18/08/2018,16.25,Foraging,0.44,44,Observed
07/08/2018,P040,11,07/08/2018,9.32,07/08/2018,9.42,Foraging,0.1,1,Observed
11/08/2018,P040,11,11/08/2018,9.15,11/08/2018,9.24,Foraging,0.09,9,Observed
24/08/2018,P040,11,24/08/2018,10.45,24/08/2018,10.55,Foraging,0.1,1,Observed
26/08/2018,P040,11,26/08/2018,8.56,26/08/2018,9.15,Foraging,0.19,19,Observed
04/08/2018,P066,11,04/08/2018,14.53,04/08/2018,15.0,Foraging,0.07,7,Observed
02/08/2018,P048,11,02/08/2018,11.03,02/08/2018,16.38,Foraging,5.35,335,Observed
13/08/2018,P048,11,13/08/2018,10.09,13/08/2018,15.46,Foraging,5.37,337,Observed
17/08/2018,P048,11,17/08/2018,11.3,20/08/2018,15.2,Foraging,75.59,2399,Estimated
02/08/2018,P069,11,02/08/2018,11.04,02/08/2018,16.38,Foraging,5.34,334,Observed
04/08/2018,P069,11,04/08/2018,14.53,04/08/2018,15.0,Foraging,0.07,7,Observed
13/08/2018,P069,11,13/08/2018,10.09,13/08/2018,11.46,Foraging,1.37,97,Observed
28/08/2018,P069,11,28/08/2018,8.51,28/08/2018,17.17,Foraging,8.26,506,Observed
25/07/2018,P080,11,25/07/2018,16.31,25/07/2018,17.04,Foraging,0.33,33,Observed
31/07/2018,P080,11,31/07/2018,12.22,31/07/2018,13.03,Foraging,0.41,41,Observed
16/08/2018,P080,11,16/08/2018,10.4,16/08/2018,11.47,Foraging,1.07,67,Observed
25/08/2018,P080,11,25/08/2018,12.34,25/08/2018,15.17,Foraging,2.43,163,Observed
27/08/2018,P080,11,27/08/2018,20.17,27/08/2018,22.12,Foraging,1.55,115,Observed
28/08/2018,P080,11,28/08/2018,8.51,28/08/2018,17.17,Foraging,8.26,506,Observed
29/08/2018,P080,11,29/08/2018,15.38,29/08/2018,16.57,Foraging,1.19,79,Observed
25/07/2018,P010,11,25/07/2018,16.31,25/07/2018,17.04,Foraging,0.33,33,Observed
31/07/2018,P010,11,31/07/2018,12.22,31/07/2018,13.03,Foraging,0.41,41,Observed
04/08/2018,P010,11,04/08/2018,14.27,04/08/2018,15.0,Foraging,0.33,33,Observed
06/08/2018,P010,11,06/08/2018,8.58,06/08/2018,12.44,Foraging,3.46,226,Observed
08/08/2018,P010,11,08/08/2018,13.51,08/08/2018,14.2,Foraging,0.29,29,Observed
16/08/2018,P010,11,16/08/2018,10.4,16/08/2018,11.47,Foraging,1.07,67,Observed
21/08/2018,P010,11,21/08/2018,11.09,21/08/2018,14.53,Foraging,3.44,224,Observed
23/08/2018,P010,11,23/08/2018,15.13,23/08/2018,15.32,Foraging,0.19,19,Observed
27/08/2018,P010,11,27/08/2018,20.17,27/08/2018,22.12,Foraging,1.55,115,Observed
04/08/2018,P058,11,04/08/2018,14.53,04/08/2018,15.0,Foraging,0.07,7,Observed
07/08/2018,P058,11,07/08/2018,9.28,07/08/2018,11.43,Not Foraging,2.15,135,Observed
18/08/2018,P058,11,18/08/2018,15.41,18/08/2018,16.25,Foraging,0.44,44,Observed
07/08/2018,P047,11,07/08/2018,9.32,07/08/2018,9.42,Foraging,0.1,1,Observed
13/08/2018,P015,12,13/08/2018,10.27,13/08/2018,10.52,Foraging,0.25,25,Observed
